hq_id,original_file,identity,split,image_path
27744,121379.jpg,4842,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27744.jpg
27745,190756.jpg,6650,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27745.jpg
27746,112082.jpg,8909,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27746.jpg
27747,182197.jpg,2037,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27747.jpg
27748,149227.jpg,3514,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27748.jpg
27749,105471.jpg,3839,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27749.jpg
27750,150353.jpg,6607,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27750.jpg
27751,148613.jpg,7742,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27751.jpg
27752,149651.jpg,8112,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27752.jpg
27753,103478.jpg,3712,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27753.jpg
27754,126427.jpg,2266,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27754.jpg
27755,052396.jpg,4053,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27755.jpg
27756,152015.jpg,3760,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27756.jpg
27757,158740.jpg,7302,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27757.jpg
27758,127419.jpg,8642,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27758.jpg
27759,024062.jpg,8847,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27759.jpg
27760,075322.jpg,2014,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27760.jpg
27761,184130.jpg,6177,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27761.jpg
27762,189738.jpg,6135,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27762.jpg
27763,046021.jpg,3431,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27763.jpg
27764,075621.jpg,5459,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27764.jpg
27765,157220.jpg,7962,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27765.jpg
27766,022040.jpg,4044,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27766.jpg
27767,155663.jpg,3066,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27767.jpg
27768,012508.jpg,2972,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27768.jpg
27769,059390.jpg,10002,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27769.jpg
27770,010947.jpg,3648,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27770.jpg
27771,153432.jpg,4402,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27771.jpg
27772,134062.jpg,6369,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27772.jpg
27773,150125.jpg,191,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27773.jpg
27774,030594.jpg,1031,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27774.jpg
27775,177177.jpg,928,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27775.jpg
27776,154286.jpg,6729,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27776.jpg
27777,065868.jpg,1223,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27777.jpg
27778,077188.jpg,6502,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27778.jpg
27779,066511.jpg,10052,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27779.jpg
27780,166823.jpg,3627,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27780.jpg
27781,023613.jpg,9002,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27781.jpg
27782,107933.jpg,2980,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27782.jpg
27783,050852.jpg,4620,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27783.jpg
27784,058697.jpg,7138,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27784.jpg
27785,011578.jpg,8,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27785.jpg
27786,030889.jpg,1608,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27786.jpg
27787,053626.jpg,9687,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27787.jpg
27788,039493.jpg,706,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27788.jpg
27789,033236.jpg,1948,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27789.jpg
27790,192753.jpg,9286,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27790.jpg
27791,013516.jpg,4575,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27791.jpg
27792,147568.jpg,8677,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27792.jpg
27793,012861.jpg,4709,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27793.jpg
27794,026933.jpg,7004,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27794.jpg
27795,032217.jpg,6098,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27795.jpg
27796,174920.jpg,1203,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27796.jpg
27797,129007.jpg,6725,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27797.jpg
27798,110328.jpg,8566,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27798.jpg
27799,071742.jpg,4710,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27799.jpg
27800,159306.jpg,230,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27800.jpg
27801,088972.jpg,5965,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27801.jpg
27802,105968.jpg,8803,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27802.jpg
27803,067258.jpg,8314,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27803.jpg
27804,195072.jpg,7360,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27804.jpg
27805,067413.jpg,8919,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27805.jpg
27806,153914.jpg,9277,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27806.jpg
27807,135526.jpg,6543,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27807.jpg
27808,084353.jpg,5498,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27808.jpg
27809,017612.jpg,3148,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27809.jpg
27810,029713.jpg,8778,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27810.jpg
27811,193289.jpg,5075,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27811.jpg
27812,151269.jpg,4031,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27812.jpg
27813,120201.jpg,5843,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27813.jpg
27814,135529.jpg,1181,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27814.jpg
27815,028255.jpg,3048,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27815.jpg
27816,153530.jpg,7955,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27816.jpg
27817,070320.jpg,7314,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27817.jpg
27818,033912.jpg,8676,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27818.jpg
27819,067594.jpg,160,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27819.jpg
27820,064047.jpg,8560,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27820.jpg
27821,078379.jpg,6628,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27821.jpg
27822,026363.jpg,361,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27822.jpg
27823,042978.jpg,409,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27823.jpg
27824,031744.jpg,5784,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27824.jpg
27825,075198.jpg,3379,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27825.jpg
27826,085927.jpg,1500,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27826.jpg
27827,110552.jpg,9601,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27827.jpg
27828,080458.jpg,4853,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27828.jpg
27829,161774.jpg,8954,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27829.jpg
27830,171340.jpg,4820,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27830.jpg
27831,179747.jpg,468,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27831.jpg
27832,123169.jpg,3010,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27832.jpg
27833,053918.jpg,8738,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27833.jpg
27834,135330.jpg,4135,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27834.jpg
27835,198892.jpg,7664,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27835.jpg
27836,173860.jpg,3000,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27836.jpg
27837,037492.jpg,4920,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27837.jpg
27838,018799.jpg,4975,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27838.jpg
27839,054622.jpg,3714,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27839.jpg
27840,007398.jpg,3984,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27840.jpg
27841,088225.jpg,8832,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27841.jpg
27842,153413.jpg,4804,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27842.jpg
27843,181630.jpg,468,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27843.jpg
27844,029473.jpg,7959,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27844.jpg
27845,151730.jpg,4944,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27845.jpg
27846,175857.jpg,3624,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27846.jpg
27847,165889.jpg,106,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27847.jpg
27848,197461.jpg,9456,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27848.jpg
27849,084570.jpg,772,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27849.jpg
27850,151129.jpg,8928,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27850.jpg
27851,024340.jpg,5869,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27851.jpg
27852,162652.jpg,2261,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27852.jpg
27853,058694.jpg,1711,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27853.jpg
27854,067844.jpg,2063,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27854.jpg
27855,007887.jpg,8514,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27855.jpg
27856,100389.jpg,3280,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27856.jpg
27857,172737.jpg,1826,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27857.jpg
27858,134438.jpg,9059,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27858.jpg
27859,015105.jpg,10043,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27859.jpg
27860,105303.jpg,6875,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27860.jpg
27861,045930.jpg,5635,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27861.jpg
27862,111256.jpg,5866,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27862.jpg
27863,027613.jpg,3329,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27863.jpg
27864,180719.jpg,3330,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27864.jpg
27865,180290.jpg,859,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27865.jpg
27866,015316.jpg,3389,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27866.jpg
27867,107378.jpg,4418,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27867.jpg
27868,073639.jpg,6585,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27868.jpg
27869,025982.jpg,6450,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27869.jpg
27870,020868.jpg,126,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27870.jpg
27871,018919.jpg,6492,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27871.jpg
27872,089988.jpg,1579,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27872.jpg
27873,120145.jpg,806,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27873.jpg
27874,059408.jpg,3050,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27874.jpg
27875,079513.jpg,9570,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27875.jpg
27876,179467.jpg,3033,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27876.jpg
27877,167418.jpg,1807,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27877.jpg
27878,188452.jpg,8321,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27878.jpg
27879,084609.jpg,2955,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27879.jpg
27880,068850.jpg,9962,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27880.jpg
27881,006745.jpg,7294,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27881.jpg
27882,058432.jpg,2483,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27882.jpg
27883,093538.jpg,2757,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27883.jpg
27884,013786.jpg,7371,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27884.jpg
27885,096925.jpg,7630,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27885.jpg
27886,193881.jpg,5170,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27886.jpg
27887,201001.jpg,9173,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27887.jpg
27888,005138.jpg,3404,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27888.jpg
27889,154197.jpg,5469,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27889.jpg
27890,063127.jpg,1420,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27890.jpg
27891,028404.jpg,23,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27891.jpg
27892,149699.jpg,3277,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27892.jpg
27893,171873.jpg,1346,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27893.jpg
27894,195528.jpg,5799,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27894.jpg
27895,091035.jpg,3491,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27895.jpg
27896,057340.jpg,8347,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27896.jpg
27897,137003.jpg,10060,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27897.jpg
27898,014330.jpg,457,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27898.jpg
27899,137868.jpg,9483,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27899.jpg
27900,116425.jpg,2960,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27900.jpg
27901,145741.jpg,5788,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27901.jpg
27902,005481.jpg,8387,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27902.jpg
27903,094035.jpg,5951,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27903.jpg
27904,093402.jpg,6658,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27904.jpg
27905,193354.jpg,8828,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27905.jpg
27906,097087.jpg,4852,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27906.jpg
27907,184523.jpg,5793,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27907.jpg
27908,189391.jpg,5431,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27908.jpg
27909,039409.jpg,4905,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27909.jpg
27910,166462.jpg,18,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27910.jpg
27911,006622.jpg,7180,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27911.jpg
27912,046093.jpg,4687,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27912.jpg
27913,039565.jpg,9656,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27913.jpg
27914,190328.jpg,7278,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27914.jpg
27915,061160.jpg,6663,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27915.jpg
27916,170148.jpg,4699,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27916.jpg
27917,097342.jpg,3346,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27917.jpg
27918,082176.jpg,4988,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27918.jpg
27919,082856.jpg,2332,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27919.jpg
27920,083184.jpg,6893,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27920.jpg
27921,177629.jpg,2283,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27921.jpg
27922,007682.jpg,9986,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27922.jpg
27923,126671.jpg,8270,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27923.jpg
27924,152415.jpg,3195,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27924.jpg
27925,158428.jpg,5998,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27925.jpg
27926,014845.jpg,3247,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27926.jpg
27927,068315.jpg,6844,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27927.jpg
27928,060735.jpg,4048,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27928.jpg
27929,092782.jpg,7965,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27929.jpg
27930,044785.jpg,5135,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27930.jpg
27931,161370.jpg,7858,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27931.jpg
27932,178636.jpg,916,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27932.jpg
27933,179793.jpg,1921,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27933.jpg
27934,139060.jpg,4825,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27934.jpg
27935,036418.jpg,6672,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27935.jpg
27936,046160.jpg,2905,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27936.jpg
27937,013706.jpg,9855,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27937.jpg
27938,200772.jpg,5075,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27938.jpg
27939,012495.jpg,9380,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27939.jpg
27940,038697.jpg,9843,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27940.jpg
27941,082850.jpg,239,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27941.jpg
27942,120686.jpg,806,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27942.jpg
27943,069969.jpg,721,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27943.jpg
27944,050792.jpg,6803,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27944.jpg
27945,117131.jpg,8148,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27945.jpg
27946,029143.jpg,7270,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27946.jpg
27947,187772.jpg,9764,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27947.jpg
27948,140383.jpg,4976,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27948.jpg
27949,037370.jpg,1815,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27949.jpg
27950,164182.jpg,1645,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27950.jpg
27951,091156.jpg,7265,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27951.jpg
27952,117617.jpg,2339,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27952.jpg
27953,053610.jpg,6952,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27953.jpg
27954,066189.jpg,8919,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27954.jpg
27955,088789.jpg,124,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27955.jpg
27956,167773.jpg,1590,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27956.jpg
27957,005546.jpg,8254,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27957.jpg
27958,167466.jpg,2369,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27958.jpg
27959,139960.jpg,4203,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27959.jpg
27960,008046.jpg,5179,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27960.jpg
27961,071016.jpg,2470,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27961.jpg
27962,120846.jpg,7114,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27962.jpg
27963,072342.jpg,1263,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27963.jpg
27964,056920.jpg,351,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27964.jpg
27965,029472.jpg,3858,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\27965.jpg
